nconst primaryName birthYear deathYear primaryProfession knownForTitles
1000304406 1139662860 2126297961 2126297961 641601868 354120555
1000304540 945795474 2126297961 2126297961 48867219 2126297961
100030460 68292283 2126297961 2126297961 48867219 11449400
1000304671 1362780259 2126297961 2126297961 1997066297 1958862636
1000304726 674605281 2126297961 2126297961 922287471 1486825197
100030510 278148079 2126297961 2126297961 641601868 1887261199
1000305129 118629931 2126297961 2126297961 48867219 2126297961
1000305279 1601569078 2126297961 2126297961 90579072 514519965
1000305324 1537381456 2126297961 2126297961 641601868 2126297961
1000305328 838224663 2126297961 2126297961 641601868 981145335
1000305998 76564351 2126297961 2126297961 1787049702 2126297961
1000306241 300461343 2126297961 2126297961 289259722 1370699069
1000306470 1779064769 2126297961 2126297961 641601868 2116959400
1000306608 1570889731 2126297961 2126297961 1190972371 2126297961
1000306635 63330608 2126297961 2126297961 1657719634 319637629
1000306722 1237331605 2126297961 2126297961 1622169622 690549146
1000306958 872135357 2126297961 2126297961 1559727302 986784670
1000307240 63158059 2126297961 2126297961 641601868 65597927
1000307295 1730488869 2126297961 2126297961 90579072 64007856
1000307381 474484880 2126297961 2126297961 90579072 1585439645
1000307486 1359687960 2126297961 2126297961 229798787 1086601249
1000307673 554250839 2126297961 2126297961 1254651203 203567979
1000307722 795530685 2126297961 2126297961 641601868 939561388
1000307908 813887521 2126297961 2126297961 546470751 925516416
1000308213 1790072090 2126297961 2126297961 48867219 2126297961
1000308387 1987114804 2126297961 2126297961 1396757539 301125783
1000308628 103096296 2126297961 2126297961 562515633 165792206
1000308654 2008860724 2126297961 2126297961 48867219 2131434205
1000308716 1825855719 2126297961 2126297961 90579072 778751371
1000309182 1712779993 2126297961 2126297961 48867219 2126297961
